X,Y,distance,id,wys,height
707223.25712280045,5714255.2769295797,580.342560999999480,577,"5,759529088",5.760
707222.29820005852,5714255.5803875411,581.348353999999520,578,"5,792443099",5.792
707221.33927731647,5714255.8838455016,582.354146999999560,579,"5,812191505",5.812
707220.38035457453,5714256.1873034611,583.359939999999600,580,"5,831939912",5.832
707219.42143183248,5714256.4907614216,584.365732999999640,581,"5,845105516",5.845
707218.46250909055,5714256.7942193821,585.371525999999680,582,"5,85827112",5.858
707217.50358634861,5714257.0976773426,586.377318999999720,583,"5,85827112",5.858
707216.54466360668,5714257.4011353031,587.383111999999760,584,"5,851688318",5.852
707215.58574086463,5714257.7045932645,588.388904999999800,585,"5,812191505",5.812
707214.62681812269,5714258.0080512241,589.394697999999830,586,"5,812191505",5.812
707213.66789538064,5714258.3115091845,590.400490999999870,587,"5,812191505",5.812
707212.72567735636,5714258.649192729,591.406283999999910,588,"5,818774307",5.819
707211.89649397216,5714259.2184681222,592.412076999999950,589,"5,831939912",5.832
707211.06731058774,5714259.7877435153,593.417869999999990,590,"5,838522714",5.839
707210.23812720343,5714260.3570189094,594.423663000000030,591,"5,85827112",5.858
707209.40894381911,5714260.9262943035,595.429456000000070,592,"5,864853922",5.865
707208.57976043492,5714261.4955696966,596.435249000000110,593,"5,878019526",5.878
707207.75057705061,5714262.0648450907,597.441042000000150,594,"5,884602329",5.885
707206.92139366618,5714262.6341204857,598.446835000000190,595,"5,897767933",5.898
707206.09221028187,5714263.2033958798,599.452628000000230,596,"5,897767933",5.898
707205.26302689768,5714263.772671273,600.458421000000270,597,"5,910933537",5.911
707204.43384351337,5714264.3419466671,601.464214000000310,598,"5,917516339",5.918
707203.60466012906,5714264.9112220611,602.470007000000350,599,"5,924099141",5.924
707202.77547674463,5714265.4804974543,603.475800000000390,600,"5,930681943",5.931
707201.94629336044,5714266.0497728493,604.481593000000430,601,"5,937264746",5.937
707201.11710997613,5714266.6190482434,605.487386000000470,602,"5,943847548",5.944
707200.28792659182,5714267.1883236365,606.493179000000510,603,"5,95043035",5.950
707199.45874320751,5714267.7575990297,607.498972000000550,604,"5,95043035",5.950
707198.6295598232,5714268.3268744238,608.504765000000590,605,"5,943847548",5.944
707197.80037643888,5714268.8961498179,609.510558000000630,606,"5,943847548",5.944
707196.97119305446,5714269.4654252119,610.516351000000670,607,"5,937264746",5.937
707196.14200967026,5714270.034700606,611.522144000000710,608,"5,937264746",5.937
707195.31282628595,5714270.603976,612.527937000000750,609,"5,930681943",5.931
707194.48364290153,5714271.1732513933,613.533730000000790,610,"5,930681943",5.931
707193.65445951733,5714271.7425267864,614.539523000000830,611,"5,917516339",5.918
707192.82527613302,5714272.3118021805,615.545316000000870,612,"5,917516339",5.918
707191.9960927486,5714272.8810775746,616.551109000000910,613,"5,910933537",5.911
707191.1669093644,5714273.4503529686,617.556902000000950,614,"5,904350735",5.904
707190.33772598009,5714274.0196283627,618.562695000000990,615,"5,897767933",5.898
707189.50854259578,5714274.5889037559,619.568488000001030,616,"5,897767933",5.898
707188.67935921147,5714275.15817915,620.574281000001060,617,"5,891185131",5.891
707187.85017582716,5714275.727454544,621.580074000001100,618,"5,884602329",5.885
707187.02099244297,5714276.2967299381,622.585867000001140,619,"5,864853922",5.865
707186.19180905854,5714276.8660053322,623.591660000001180,620,"5,851688318",5.852
707185.36262567434,5714277.4352807254,624.597453000001220,621,"5,838522714",5.839
707184.53344228992,5714278.0045561194,625.603246000001260,622,"5,818774307",5.819
707183.70425890561,5714278.5738315135,626.609039000001300,623,"5,818774307",5.819
707182.8750755213,5714279.1431069067,627.614832000001340,624,"5,812191505",5.812
707182.04589213687,5714279.7123822998,628.620625000001380,625,"5,812191505",5.812
707181.21670875268,5714280.2816576939,629.626418000001420,626,"5,805608703",5.806
707180.38752536825,5714280.850933088,630.632211000001460,627,"5,812191505",5.812
707179.55834198406,5714281.4202084821,631.638004000001500,628,"5,82535711",5.825
707178.72915859974,5714281.9894838762,632.643797000001540,629,"5,831939912",5.832
707177.89997521555,5714282.5587592702,633.649590000001580,630,"5,838522714",5.839
707177.07079183124,5714283.1280346643,634.655383000001620,631,"5,845105516",5.845
707176.24160844693,5714283.6973100584,635.661176000001660,632,"5,85827112",5.858
707175.4124250625,5714284.2665854516,636.666969000001700,633,"5,864853922",5.865
707174.58324167819,5714284.8358608447,637.672762000001740,634,"5,891185131",5.891
707173.75405829388,5714285.4051362388,638.678555000001780,635,"5,897767933",5.898
707172.92487490957,5714285.9744116329,639.684348000001820,636,"5,910933537",5.911
707172.09569152514,5714286.5436870269,640.690141000001860,637,"5,924099141",5.924
707171.26650814095,5714287.112962421,641.695934000001900,638,"5,937264746",5.937
707170.43732475676,5714287.6822378151,642.701727000001940,639,"5,943847548",5.944
707169.60814137233,5714288.2515132092,643.707520000001980,640,"5,957013152",5.957
707168.77895798802,5714288.8207886023,644.713313000002020,641,"5,989927163",5.990
707167.94977460383,5714289.3900639964,645.719106000002060,642,"5,996509965",5.997
707167.12059121951,5714289.9593393896,646.724899000002100,643,"6,003092767",6.003
707166.29140783509,5714290.5286147837,647.730692000002140,644,"6,016258371",6.016
707165.46222445089,5714291.0978901777,648.736485000002180,645,"6,022841173",6.023
707164.63304106647,5714291.6671655718,649.742278000002220,646,"6,029423975",6.029
707163.80385768216,5714292.2364409659,650.748071000002260,647,"6,042589579",6.043
707162.97467429796,5714292.8057163591,651.753864000002300,648,"6,055755184",6.056
707162.14549091365,5714293.3749917522,652.759657000002330,649,"6,055755184",6.056
707161.31630752923,5714293.9442671463,653.765450000002370,650,"6,068920788",6.069
707160.48712414503,5714294.5135425404,654.771243000002410,651,"6,082086392",6.082
707159.6579407606,5714295.0828179345,655.777036000002450,652,"6,095251996",6.095
707158.82875737629,5714295.6520933285,656.782829000002490,653,"6,095251996",6.095
707157.9995739921,5714296.2213687226,657.788622000002530,654,"6,108417601",6.108
707157.17039060767,5714296.7906441158,658.794415000002570,655,"6,121583205",6.122
707156.34120722348,5714297.3599195099,659.800208000002610,656,"6,128166007",6.128
707155.51202383917,5714297.9291949039,660.806001000002650,657,"6,134748809",6.135
707154.68284045486,5714298.4984702971,661.811794000002690,658,"6,147914413",6.148
707153.85365707055,5714299.0677456912,662.817587000002730,659,"6,154497216",6.154
707153.02447368624,5714299.6370210852,663.823380000002770,660,"6,16766282",6.168
707152.19529030181,5714300.2062964793,664.829173000002810,661,"6,180828424",6.181
707151.36610691762,5714300.7755718725,665.834966000002850,662,"6,20057683",6.201
707150.53692353331,5714301.3448472666,666.840759000002890,663,"6,213742435",6.214
707149.707740149,5714301.9141226606,667.846552000002930,664,"6,226908039",6.227
707148.87855676468,5714302.4833980547,668.852345000002970,665,"6,240073643",6.240
707148.04937338037,5714303.0526734488,669.858138000003010,666,"6,240073643",6.240
707147.22018999595,5714303.621948842,670.863931000003050,667,"6,253239247",6.253
707146.39100661164,5714304.191224236,671.869724000003090,668,"6,253239247",6.253
707145.56182322744,5714304.7604996292,672.875517000003130,669,"6,279570456",6.280
707144.73263984313,5714305.3297750233,673.881310000003170,670,"6,29273606",6.293
707143.90345645871,5714305.8990504174,674.887103000003210,671,"6,29273606",6.293
707143.07427307451,5714306.4683258114,675.892896000003250,672,"6,299318862",6.299
707142.2450896902,5714307.0376012055,676.898689000003290,673,"6,299318862",6.299
707141.41590630577,5714307.6068765987,677.904482000003330,674,"6,305901664",6.306
707140.58672292158,5714308.1761519928,678.910275000003370,675,"6,312484466",6.312
707139.75753953727,5714308.7454273868,679.916068000003410,676,"6,312484466",6.312
707138.92835615296,5714309.31470278,680.921861000003450,677,"6,325650071",6.326
707138.09917276865,5714309.8839781741,681.927654000003490,678,"6,325650071",6.326
707137.26998938434,5714310.4532535682,682.933447000003530,679,"6,325650071",6.326
707136.440806,5714311.0225289622,683.939240000003570,680,"6,325650071",6.326
707135.61162261572,5714311.5918043563,684.945033000003600,681,"6,332232873",6.332
707134.78243923129,5714312.1610797495,685.950826000003640,682,"6,332232873",6.332
707133.9532558471,5714312.7303551435,686.956619000003680,683,"6,345398477",6.345
707133.12407246279,5714313.2996305367,687.962412000003720,684,"6,358564081",6.359
707132.29488907848,5714313.8689059308,688.968205000003760,685,"6,358564081",6.359
707131.46570569417,5714314.4381813258,689.973998000003800,686,"6,371729685",6.372
707130.63652230985,5714315.0074567189,690.979791000003840,687,"6,38489529",6.385
707129.80733892554,5714315.576732113,691.985584000003880,688,"6,38489529",6.385
707128.97815554123,5714316.1460075071,692.991377000003920,689,"6,398060894",6.398
707128.14897215692,5714316.7152829003,693.997170000003960,690,"6,398060894",6.398
707127.31978877261,5714317.2845582943,695.002963000004000,691,"6,38489529",6.385
707126.48646710126,5714317.8477390343,696.008756000004040,692,"6,38489529",6.385
707125.65146755998,5714318.408448698,697.014549000004080,693,"6,371729685",6.372
707124.81646801834,5714318.9691583589,698.020342000004120,694,"6,358564081",6.359
707123.98146847694,5714319.5298680207,699.026135000004160,695,"6,351981279",6.352
707123.14646893553,5714320.0905776815,700.031928000004200,696,"6,345398477",6.345
707122.31146939413,5714320.6512873434,701.037721000004240,697,"6,345398477",6.345
707121.47646985273,5714321.2119970052,702.043514000004280,698,"6,345398477",6.345
707120.64147031121,5714321.772706667,703.049307000004320,699,"6,345398477",6.345
707119.80647076969,5714322.3334163278,704.055100000004360,700,"6,345398477",6.345
707118.97147122829,5714322.8941259906,705.060893000004400,701,"6,345398477",6.345
707118.13647168688,5714323.4548356514,706.066686000004440,702,"6,345398477",6.345
707117.30147214537,5714324.0155453132,707.072479000004480,703,"6,332232873",6.332
707116.46647260385,5714324.5762549751,708.078272000004520,704,"6,312484466",6.312
707115.63147306256,5714325.1369646359,709.084065000004560,705,"6,305901664",6.306
707114.79647352104,5714325.6976742977,710.089858000004600,706,"6,286153258",6.286
707113.96147397952,5714326.2583839595,711.095651000004640,707,"6,279570456",6.280
707113.12647443812,5714326.8190936204,712.101444000004680,708,"6,253239247",6.253
707112.29147489672,5714327.3798032831,713.107237000004720,709,"6,240073643",6.240
707111.4564753552,5714327.9405129449,714.113030000004760,710,"6,213742435",6.214
707110.61560905294,5714328.4921469521,715.118823000004800,711,"6,16766282",6.168
707109.76151372329,5714329.0233161589,716.124616000004830,712,"6,147914413",6.148
707108.90741839365,5714329.5544853667,717.130409000004870,713,"6,128166007",6.128
707108.05332306388,5714330.0856545735,718.136202000004910,714,"6,101834799",6.102
707107.19922773424,5714330.6168237804,719.141995000004950,715,"6,07550359",6.076
707106.34513240447,5714331.1479929872,720.147788000004990,716,"6,055755184",6.056
707105.49103707471,5714331.679162194,721.153581000005030,717,"6,036006777",6.036
707104.63694174506,5714332.2103314009,722.159374000005070,718,"6,009675569",6.010
707103.7828464153,5714332.7415006086,723.165167000005110,719,"6,003092767",6.003
707102.92875108565,5714333.2726698164,724.170960000005150,720,"5,996509965",5.997
707102.04187749024,5714333.7428720659,725.176753000005190,721,"5,996509965",5.997
707101.12774471904,5714334.1623727642,726.182546000005230,722,"6,009675569",6.010
707100.21361194784,5714334.5818734616,727.188339000005270,723,"6,022841173",6.023
707099.29947917652,5714335.0013741599,728.194132000005310,724,"6,042589579",6.043
707098.38534640532,5714335.4208748583,729.199925000005350,725,"6,101834799",6.102
707097.47121363413,5714335.8403755547,730.205718000005390,726,"6,141331611",6.141
707096.5534517247,5714336.2507664263,731.211511000005430,727,"6,180828424",6.181
707095.6012713589,5714336.5747604221,732.217304000005470,728,"6,213742435",6.214
707094.64909099299,5714336.8987544188,733.223097000005510,729,"6,253239247",6.253
707093.69691062707,5714337.2227484146,734.228890000005550,730,"6,299318862",6.299
707092.74473026115,5714337.5467424113,735.234683000005590,731,"6,351981279",6.352
707091.79254989512,5714337.8707364071,736.240476000005630,732,"6,424392102",6.424
707090.84036952921,5714338.1947304038,737.246269000005670,733,"6,470471717",6.470
707089.88818916329,5714338.5187243996,738.252062000005710,734,"6,503385728",6.503
707088.93600879738,5714338.8427183963,739.257855000005750,735,"6,529716936",6.530
707087.98382843146,5714339.1667123931,740.263648000005790,736,"6,542882541",6.543
707087.03164806555,5714339.4907063888,741.269441000005830,737,"6,569213749",6.569
707086.06516605068,5714339.7661479609,742.275234000005870,738,"6,582379353",6.582
707085.08939468977,5714340.010053291,743.281027000005910,739,"6,615293364",6.615
707084.11362332874,5714340.2539586211,744.286820000005950,740,"6,63504177",6.635
707083.13785196783,5714340.4978639511,745.292613000005990,741,"6,648207375",6.648
707082.16208060691,5714340.7417692812,746.298406000006030,742,"6,654790177",6.655
707081.186309246,5714340.9856746104,747.304199000006070,743,"6,667955781",6.668
707080.21053788497,5714341.2295799404,748.309992000006100,744,"6,667955781",6.668
707079.23476652405,5714341.4734852714,749.315785000006140,745,"6,667955781",6.668
707078.25899516314,5714341.7173906015,750.321578000006180,746,"6,667955781",6.668
707077.28322380222,5714341.9612959316,751.327371000006220,747,"6,654790177",6.655
707076.30745244119,5714342.2052012607,752.333164000006260,748,"6,667955781",6.668
707075.33168108028,5714342.4491065908,753.338957000006300,749,"6,674538583",6.675
707074.35590971936,5714342.6930119209,754.344750000006340,750,"6,687704187",6.688
707073.38013835833,5714342.936917251,755.350543000006380,751,"6,707452594",6.707
707072.40436699754,5714343.1808225811,756.356336000006420,752,"6,740366604",6.740
707071.42859563651,5714343.4247279111,757.362129000006460,753,"6,746949406",6.747
707070.45282427559,5714343.6686332412,758.367922000006500,754,"6,746949406",6.747
707069.47705291468,5714343.9125385713,759.373715000006540,755,"6,733783802",6.734
707068.50128155365,5714344.1564439014,760.379508000006580,756,"6,720618198",6.721
707067.52551019273,5714344.4003492314,761.385301000006620,757,"6,707452594",6.707
707066.54973883182,5714344.6442545606,762.391094000006660,758,"6,694286989",6.694
707065.5739674709,5714344.8881598916,763.396887000006700,759,"6,687704187",6.688
707064.59819610999,5714345.1320652217,764.402680000006740,760,"6,681121385",6.681
707063.62242474896,5714345.3759705517,765.408473000006780,761,"6,681121385",6.681
707062.64665338804,5714345.6198758809,766.414266000006820,762,"6,674538583",6.675
707061.67088202701,5714345.863781211,767.420059000006860,763,"6,667955781",6.668
707060.69511066622,5714346.107686542,768.425852000006900,764,"6,654790177",6.655
707059.71933930507,5714346.3515918711,769.431645000006940,765,"6,654790177",6.655
707058.74356794427,5714346.5954972012,770.437438000006980,766,"6,641624572",6.642
707057.76779658324,5714346.8394025322,771.443231000007020,767,"6,641624572",6.642
707056.79202522244,5714347.0833078614,772.449024000007060,768,"6,63504177",6.635
707055.81625386141,5714347.3272131914,773.454817000007100,769,"6,621876166",6.622
707054.84048250038,5714347.5711185206,774.460610000007140,770,"6,621876166",6.622
707053.86471113958,5714347.8150238516,775.466403000007180,771,"6,60212776",6.602
707052.88893977855,5714348.0589291817,776.472196000007220,772,"6,588962155",6.589
707051.91316841764,5714348.3028345108,777.477989000007260,773,"6,575796551",6.576
707050.93739705672,5714348.5467398418,778.483782000007300,774,"6,569213749",6.569
707049.96162569569,5714348.7906451719,779.489575000007330,775,"6,542882541",6.543
707048.9858543349,5714349.034550501,780.495368000007370,776,"6,529716936",6.530
707048.01008297387,5714349.2784558311,781.501161000007410,777,"6,516551332",6.517
707047.03431161284,5714349.5223611612,782.506954000007450,778,"6,503385728",6.503
707046.05854025204,5714349.7662664913,783.512747000007490,779,"6,483637322",6.484
707045.08276889101,5714350.0101718213,784.518540000007530,780,"6,470471717",6.470
707044.10699753009,5714350.2540771514,785.524333000007570,781,"6,444140509",6.444
707043.13122616918,5714350.4979824815,786.530126000007610,782,"6,4178093",6.418
707042.15545480815,5714350.7418878116,787.535919000007650,783,"6,398060894",6.398
707041.17968344723,5714350.9857931416,788.541712000007690,784,"6,378312488",6.378
707040.20391208632,5714351.2296984717,789.547505000007730,785,"6,365146883",6.365
707039.22814072529,5714351.4736038018,790.553298000007770,786,"6,351981279",6.352
707038.25236936449,5714351.7175091319,791.559091000007810,787,"6,338815675",6.339
707037.27659800346,5714351.961414462,792.564884000007850,788,"6,325650071",6.326
707036.30082664255,5714352.205319792,793.570677000007890,789,"6,29273606",6.293
707035.32505528163,5714352.4492251221,794.576470000007930,790,"6,29273606",6.293
707034.3492839206,5714352.6931304522,795.582263000007970,791,"6,279570456",6.280
707033.3735125598,5714352.9370357813,796.588056000008010,792,"6,266404852",6.266
707032.39774119877,5714353.1809411123,797.593849000008050,793,"6,253239247",6.253
707031.42196983786,5714353.4248464424,798.599642000008090,794,"6,253239247",6.253
707030.44619847694,5714353.6687517716,799.605435000008130,795,"6,240073643",6.240
707029.47042711591,5714353.9126571016,800.611228000008170,796,"6,226908039",6.227
707028.49465575488,5714354.1565624326,801.617021000008210,797,"6,220325237",6.220
707027.51888439409,5714354.4004677618,802.622814000008250,798,"6,220325237",6.220
707026.54311303305,5714354.6443730919,803.628607000008290,799,"6,207159632",6.207
707025.56734167214,5714354.8882784219,804.634400000008330,800,"6,207159632",6.207
707024.59157031123,5714355.132183752,805.640193000008370,801,"6,207159632",6.207
707023.6157989502,5714355.3760890821,806.645986000008410,802,"6,207159632",6.207
707022.6400275894,5714355.6199944122,807.651779000008450,803,"6,207159632",6.207
707021.66425622837,5714355.8638997423,808.657572000008490,804,"6,207159632",6.207
707020.68848486745,5714356.1078050723,809.663365000008530,805,"6,207159632",6.207
707019.71271350654,5714356.3517104024,810.669158000008570,806,"6,207159632",6.207
707018.73694214562,5714356.5956157325,811.674951000008600,807,"6,207159632",6.207
707017.76117078459,5714356.8395210626,812.680744000008640,808,"6,207159632",6.207
707016.78539942368,5714357.0834263926,813.686537000008680,809,"6,207159632",6.207
707015.80962806277,5714357.3273317227,814.692330000008720,810,"6,226908039",6.227
707014.83385670173,5714357.5712370519,815.698123000008760,811,"6,226908039",6.227
707013.88544362457,5714357.8986903438,816.703916000008800,812,"6,240073643",6.240
707012.95439876209,5714358.2791834762,817.709709000008840,813,"6,253239247",6.253
707012.02335389948,5714358.6596766077,818.715502000008880,814,"6,253239247",6.253
707011.09230903699,5714359.0401697382,819.721295000008920,815,"6,266404852",6.266
707010.16126417438,5714359.4206628697,820.727088000008960,816,"6,279570456",6.280
707009.2302193119,5714359.801156,821.732881000009000,817,"6,29273606",6.293
707008.32246569602,5714360.2210916514,822.738674000009040,818,"6,305901664",6.306
707007.53967146471,5714360.8526395522,823.744467000009080,819,"6,319067269",6.319
707006.75687723339,5714361.4841874521,824.750260000009120,820,"6,332232873",6.332
707005.97408300207,5714362.115735352,825.756053000009160,821,"6,338815675",6.339
707005.19128877064,5714362.7472832529,826.761846000009200,822,"6,345398477",6.345
707004.40849453944,5714363.3788311528,827.767639000009240,823,"6,358564081",6.359
707003.8251646416,5714364.1866445793,828.773432000009280,824,"6,371729685",6.372
707003.29471118841,5714365.0411846265,829.779225000009320,825,"6,378312488",6.378
707002.76425773522,5714365.8957246747,830.785018000009360,826,"6,378312488",6.378
707002.23380428203,5714366.7502647219,831.790811000009400,827,"6,378312488",6.378
707001.70335082884,5714367.6048047692,832.796604000009440,828,"6,378312488",6.378
707001.28662516596,5714368.5032029059,833.802397000009480,829,"6,378312488",6.378
707001.1059663425,5714369.492638072,834.808190000009520,830,"6,371729685",6.372
707000.9253075188,5714370.4820732381,835.813983000009560,831,"6,345398477",6.345
707000.74464869522,5714371.4715084042,836.819776000009600,832,"6,345398477",6.345
707000.56398987165,5714372.4609435704,837.825569000009640,833,"6,365146883",6.365
707000.38333104819,5714373.4503787374,838.831362000009680,834,"6,398060894",6.398
707000.20267222449,5714374.4398139026,839.837155000009720,835,"6,430974905",6.431
707000.15974561695,5714375.4425106272,840.842948000009760,836,"6,477054519",6.477
707000.14829999395,5714376.4482385013,841.848741000009800,837,"6,523134134",6.523
707000.13685437106,5714377.4539663754,842.854534000009830,838,"6,615293364",6.615
707000.12540874805,5714378.4596942496,843.860327000009870,839,"6,654790177",6.655
707000.11396312504,5714379.4654221237,844.866120000009910,840,"6,694286989",6.694
707000.10251750215,5714380.4711499978,845.871913000009950,841,"6,740366604",6.740
707000.09107187914,5714381.4768778719,846.877706000009990,842,"6,773280615",6.773
707000.07962625625,5714382.482605746,847.883499000010030,843,"6,806194625",6.806
707000.07340002281,5714383.488368405,848.889292000010070,844,"6,832525834",6.833
707000.0714395477,5714384.4941594955,849.895085000010110,845,"6,891771053",6.892
707000.06947907258,5714385.499950584,850.900878000010150,846,"6,898353855",6.898
707000.06751859747,5714386.5057416735,851.906671000010190,847,"6,911519459",6.912
707000.06555812247,5714387.511532763,852.912464000010230,848,"6,911519459",6.912
707000.06359764724,5714388.5173238516,853.918257000010270,849,"6,878605449",6.879
707000.06163717224,5714389.523114942,854.924050000010310,850,"6,872022647",6.872
707000.05967669701,5714390.5289060306,855.929843000010350,851,"6,858857042",6.859
707000.0577162219,5714391.5346971201,856.935636000010390,852,"6,799611823",6.800
707000.0557557469,5714392.5404882096,857.941429000010430,853,"6,773280615",6.773
707000.05379527167,5714393.5462792981,858.947222000010470,854,"6,746949406",6.747
707000.42429144308,5714394.4554825425,859.953015000010510,855,"6,714035396",6.714
707000.91479032289,5714395.3335659141,860.958808000010550,856,"6,674538583",6.675
707001.4052892027,5714396.2116492856,861.964601000010590,857,"6,641624572",6.642
707001.89578808262,5714397.0897326581,862.970394000010630,858,"6,60212776",6.602
707002.38628696231,5714397.9678160287,863.976187000010670,859,"6,536299738",6.536
707002.87678584212,5714398.8458994012,864.981980000010710,860,"6,523134134",6.523
707003.36728472193,5714399.7239827728,865.987773000010750,861,"6,503385728",6.503
707003.85778360174,5714400.6020661443,866.993566000010790,862,"6,496802926",6.497
707004.55951266119,5714401.2599729272,867.999359000010830,863,"6,470471717",6.470
707005.45717605925,5714401.7136468003,869.005152000010870,864,"6,444140509",6.444
707006.3548394572,5714402.1673206724,870.010945000010910,865,"6,4178093",6.418
707007.25250285515,5714402.6209945455,871.016738000010950,866,"6,378312488",6.378
707008.15016625321,5714403.0746684186,872.022531000010990,867,"6,358564081",6.359
707009.04782965116,5714403.5283422908,873.028324000011030,868,"6,351981279",6.352
707009.99021336273,5714403.8520268947,874.034117000011070,869,"6,345398477",6.345
707010.97699473717,5714404.0466600824,875.039910000011100,870,"6,345398477",6.345
707011.9637761116,5714404.2412932701,876.045703000011140,871,"6,345398477",6.345
707012.95055748615,5714404.4359264579,877.051496000011180,872,"6,345398477",6.345
707013.93733886047,5714404.6305596465,878.057289000011220,873,"6,358564081",6.359
707014.92412023502,5714404.8251928343,879.063082000011260,874,"6,371729685",6.372
707015.87427642569,5714404.5236269785,880.068875000011300,875,"6,38489529",6.385
707016.82178719179,5714404.1862208331,881.074668000011340,876,"6,38489529",6.385
707017.76929795765,5714403.8488146868,882.080461000011380,877,"6,398060894",6.398
707018.71680872352,5714403.5114085414,883.086254000011420,878,"6,398060894",6.398
707019.66431948962,5714403.174002395,884.092047000011460,879,"6,404643696",6.405
707020.6118302556,5714402.8365962496,885.097840000011500,880,"6,404643696",6.405
707021.55717416899,5714402.4937643902,886.103633000011540,881,"6,398060894",6.398
707022.47644240817,5714402.0856400672,887.109426000011580,882,"6,398060894",6.398
707023.39571064746,5714401.6775157442,888.115219000011620,883,"6,391478092",6.391
707024.31497888663,5714401.2693914203,889.121012000011660,884,"6,38489529",6.385
707025.23424712592,5714400.8612670973,890.126805000011700,885,"6,378312488",6.378
707026.15351536509,5714400.4531427734,891.132598000011740,886,"6,371729685",6.372
707027.07278360426,5714400.0450184513,892.138391000011780,887,"6,358564081",6.359
707027.99205184355,5714399.6368941274,893.144184000011820,888,"6,351981279",6.352
707028.91132008273,5714399.2287698044,894.149977000011860,889,"6,351981279",6.352
707029.8305883219,5714398.8206454813,895.155770000011900,890,"6,345398477",6.345
707030.74985656119,5714398.4125211583,896.161563000011940,891,"6,345398477",6.345
707031.66912480048,5714398.0043968344,897.167356000011980,892,"6,345398477",6.345
707032.58839303965,5714397.5962725114,898.173149000012020,893,"6,338815675",6.339
707033.50766127883,5714397.1881481884,899.178942000012060,894,"6,332232873",6.332
707034.42300148157,5714396.7715323986,900.184735000012100,895,"6,325650071",6.326
707035.32922523469,5714396.3352090456,901.190528000012140,896,"6,325650071",6.326
707036.23544898792,5714395.8988856934,902.196321000012180,897,"6,312484466",6.312
707037.14167274127,5714395.4625623412,903.202114000012220,898,"6,312484466",6.312
707038.04789649439,5714395.0262389882,904.207907000012260,899,"6,305901664",6.306
707038.95412024762,5714394.589915636,905.213700000012300,900,"6,305901664",6.306
707039.86034400098,5714394.1535922838,906.219493000012330,901,"6,299318862",6.299
707040.76656775409,5714393.7172689307,907.225286000012370,902,"6,29273606",6.293
707041.67279150733,5714393.2809455786,908.231079000012410,903,"6,29273606",6.293
707042.57901526056,5714392.8446222264,909.236872000012450,904,"6,286153258",6.286
707043.48523901391,5714392.4082988733,910.242665000012490,905,"6,279570456",6.280
707044.39146276715,5714391.9719755212,911.248458000012530,906,"6,272987654",6.273
707045.29768652027,5714391.5356521681,912.254251000012570,907,"6,272987654",6.273
707046.20391027362,5714391.0993288159,913.260044000012610,908,"6,259822049",6.260
707047.11013402685,5714390.6630054638,914.265837000012650,909,"6,253239247",6.253
707048.01635777997,5714390.2266821116,915.271630000012690,910,"6,253239247",6.253
707048.92258153332,5714389.7903587595,916.277423000012730,911,"6,246656445",6.247
707049.82880528644,5714389.3540354064,917.283216000012770,912,"6,240073643",6.240
707050.73502903967,5714388.9177120533,918.289009000012810,913,"6,240073643",6.240
707051.64125279291,5714388.4813887011,919.294802000012850,914,"6,233490841",6.233
707052.54747654626,5714388.045065349,920.300595000012890,915,"6,226908039",6.227
707053.45370029937,5714387.6087419968,921.306388000012930,916,"6,220325237",6.220
707054.35992405273,5714387.1724186437,922.312181000012970,917,"6,220325237",6.220
707055.26614780596,5714386.7360952906,923.317974000013010,918,"6,220325237",6.220
707056.17237155908,5714386.2997719385,924.323767000013050,919,"6,207159632",6.207
707057.07859531243,5714385.8634485863,925.329560000013090,920,"6,207159632",6.207
707057.98481906566,5714385.4271252332,926.335353000013130,921,"6,20057683",6.201
707058.8910428189,5714384.9908018811,927.341146000013170,922,"6,20057683",6.201
707059.79726657213,5714384.5544785289,928.346939000013210,923,"6,193994028",6.194
707060.70349032537,5714384.1181551768,929.352732000013250,924,"6,193994028",6.194
707061.6097140786,5714383.6818318237,930.358525000013290,925,"6,187411226",6.187
707062.51593783183,5714383.2455084715,931.364318000013330,926,"6,187411226",6.187
707063.42216158507,5714382.8091851184,932.370111000013370,927,"6,180828424",6.181
707064.27139539924,5714382.2720537363,933.375904000013410,928,"6,174245622",6.174
707065.11250634654,5714381.720554023,934.381697000013450,929,"6,161080018",6.161
707065.95361729374,5714381.1690543098,935.387490000013490,930,"6,154497216",6.154
707066.79472824081,5714380.6175545976,936.393283000013530,931,"6,147914413",6.148
707067.63583918801,5714380.0660548843,937.399076000013570,932,"6,147914413",6.148
707068.47695013531,5714379.5145551711,938.404869000013600,933,"6,141331611",6.141
707069.31806108239,5714378.9630554579,939.410662000013640,934,"6,141331611",6.141
707070.15917202958,5714378.4115557456,940.416455000013680,935,"6,134748809",6.135
707071.00028297678,5714377.8600560324,941.422248000013720,936,"6,128166007",6.128
707071.84139392397,5714377.3085563192,942.428041000013760,937,"6,128166007",6.128
707072.68250487116,5714376.7570566069,943.433834000013800,938,"6,115000403",6.115
707073.52361581835,5714376.2055568937,944.439627000013840,939,"6,115000403",6.115
707074.36472676555,5714375.6540571805,945.445420000013880,940,"6,115000403",6.115
707075.20583771274,5714375.1025574673,946.451213000013920,941,"6,108417601",6.108
707076.04694865993,5714374.551057755,947.457006000013960,942,"6,101834799",6.102
707076.88805960724,5714373.9995580418,948.462799000014000,943,"6,095251996",6.095
707077.72917055432,5714373.4480583277,949.468592000014040,944,"6,095251996",6.095
707078.57028150139,5714372.8965586154,950.474385000014080,945,"6,088669194",6.089
